"Gene_id","name","Annot","Variant","ctl_minus_treat_Left","ctl_minus_treat_Right","ctl_minus_treat_Middle","ctl_minus_treat_Sides","treat_minus_ctl_Left","treat_minus_ctl_Right","treat_minus_ctl_Middle","treat_minus_ctl_Sides"
"PF3D7_1140200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.908269321160019,0.18116834766749,0.518949686930373,0.570487981897135,-0.908269321160019,-0.18116834766749,-0.518949686930373,-0.570487981897135
"PF3D7_1140300",NA,"P-loop containing nucleoside triphosphate hydrolase put.",FALSE,-0.480666464682595,-0.307851900183794,-0.559481016462568,-0.229037348403821,0.480666464682595,0.307851900183794,0.559481016462568,0.229037348403821
"PF3D7_1140400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.242577852873011,-0.274829512571008,-0.491507955787923,-0.0258994096560956,0.242577852873011,0.274829512571008,0.491507955787923,0.0258994096560956
"PF3D7_1140500","MyoK","myosin K put.",FALSE,0.549894039090798,0.57427023462888,0.598641616655687,0.525522657063991,-0.549894039090798,-0.57427023462888,-0.598641616655687,-0.525522657063991
"PF3D7_1140600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.894735193709281,0.501862356577729,0.878020715494854,0.518576834792157,-0.894735193709281,-0.501862356577729,-0.878020715494854,-0.518576834792157
"PF3D7_1140700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.0744270564420671,0.249025479419978,-0.000945427980473331,0.175543850958385,0.0744270564420671,-0.249025479419978,0.000945427980473331,-0.175543850958385
"PF3D7_1140800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.159523559896494,0.151811847624872,-0.132734658429241,0.125022946157619,0.159523559896494,-0.151811847624872,0.132734658429241,-0.125022946157619
"PF3D7_1140900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.14465609424211,0.0302809321614062,0.2775570660546,-0.102620039651083,-0.14465609424211,-0.0302809321614062,-0.2775570660546,0.102620039651083
"PF3D7_1141000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.0791555067554395,-0.601909992771636,-0.406281678485833,-0.116472807530364,-0.0791555067554395,0.601909992771636,0.406281678485833,0.116472807530364
"PF3D7_1141100",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.278803616130908,-0.0905701045652365,-0.173166962121227,-0.196206758574918,0.278803616130908,0.0905701045652365,0.173166962121227,0.196206758574918
"PF3D7_1141200",NA,"ATP synthase-associated prot. put.",FALSE,0.00550726393506805,-0.360206319147718,-0.281372804297757,-0.0733262509148927,-0.00550726393506805,0.360206319147718,0.281372804297757,0.0733262509148927
"PF3D7_1141300",NA,"cvd. prot. ukwn. func.",FALSE,0.129224833856799,-0.112747062831794,0.123786247136538,-0.107308476111533,-0.129224833856799,0.112747062831794,-0.123786247136538,0.107308476111533
"PF3D7_1141400","PIGH","phosphatidylinositol N-acetylglucosaminyltransferase subunit H put.",FALSE,0.171627580430801,-0.0488785266533066,0.0982995282230089,0.0244495255544863,-0.171627580430801,0.0488785266533066,-0.0982995282230089,-0.0244495255544863
"PF3D7_1141500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.232883892015844,0.208106644761571,0.350468082147193,0.0905224546302216,-0.232883892015844,-0.208106644761571,-0.350468082147193,-0.0905224546302216
"PF3D7_1141600","DPM1","dolichol-phosphate mannosyltransferase",FALSE,-0.0203618961103769,-0.179257461521186,-0.105037705875133,-0.0945816517564292,0.0203618961103769,0.179257461521186,0.105037705875133,0.0945816517564292
"PF3D7_1141700",NA,"OTU domain-containing prot. put.",FALSE,-0.147309288532584,-0.175873534445448,-0.250019254171193,-0.0731635688068386,0.147309288532584,0.175873534445448,0.250019254171193,0.0731635688068386
"PF3D7_1141800",NA,"EELM2 domain-containing prot. put.",FALSE,0.0209263498956259,-0.593431866796531,-0.298084013067962,-0.274421503832945,-0.0209263498956259,0.593431866796531,0.298084013067962,0.274421503832945
"PF3D7_1141900","IMC1b","inner memb. complex prot. 1b put.",FALSE,0.0217383116580003,0.308752212817634,0.12638815781877,0.204102366656865,-0.0217383116580003,-0.308752212817634,-0.12638815781877,-0.204102366656865
"PF3D7_1142000",NA,"heptatricopeptide repeat-containing prot. put.",FALSE,-0.101965615162608,0.210098903283974,-0.0530940451454281,0.161227333266794,0.101965615162608,-0.210098903283974,0.0530940451454281,-0.161227333266794
"PF3D7_1142100",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.270181689786993,-0.0766111175052552,0.146474427247136,0.0470961450346017,-0.270181689786993,0.0766111175052552,-0.146474427247136,-0.0470961450346017
"PF3D7_1142200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.00609880583690388,0.427020998007518,0.36582067792956,0.0672991259148611,-0.00609880583690388,-0.427020998007518,-0.36582067792956,-0.0672991259148611
"PF3D7_1142300",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,-0.213222657288373,-0.0341418365926204,-0.191121066145864,-0.056243427735129,0.213222657288373,0.0341418365926204,0.191121066145864,0.056243427735129
"PF3D7_1142400","CPO","coproporphyrinogen-III oxidase",FALSE,-0.0903974957868834,-0.0501022555479158,-0.104804732449758,-0.035695018885042,0.0903974957868834,0.0501022555479158,0.104804732449758,0.035695018885042
"PF3D7_1142500","RPL28","60S ribosomal prot. L28",FALSE,0.0370982765414993,0.228654358273402,0.124929779895198,0.140822854919704,-0.0370982765414993,-0.228654358273402,-0.124929779895198,-0.140822854919704
"PF3D7_1142600",NA,"60S ribosomal prot. L35ae put.",FALSE,-0.347795284405269,-0.190728348700081,-0.209611175914286,-0.328912457191064,0.347795284405269,0.190728348700081,0.209611175914286,0.328912457191064
"PF3D7_1142700",NA,"methyltransferase put.",FALSE,0.0560230423810356,0.151914620021255,0.106310278201804,0.101627384200486,-0.0560230423810356,-0.151914620021255,-0.106310278201804,-0.101627384200486
"PF3D7_1142800",NA,"ATP synthase-associated prot. put.",FALSE,-0.0599382299515431,-0.118400163131785,-0.0813073942189599,-0.0970309988643678,0.0599382299515431,0.118400163131785,0.0813073942189599,0.0970309988643678
"PF3D7_1142900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.202608604788946,-0.0727772639410132,0.0140408524149357,0.115790488432997,-0.202608604788946,0.0727772639410132,-0.0140408524149357,-0.115790488432997
"PF3D7_1143000",NA,"alpha/beta hydrolase put.",FALSE,-0.158254696081058,-0.0385252882957273,-0.171323170624581,-0.025456813752204,0.158254696081058,0.0385252882957273,0.171323170624581,0.025456813752204
"PF3D7_1143100","ApiAP2","AP2 domain transcription factor AP2-O put.",FALSE,0.0611475503696247,0.119336089813047,0.0597424922549175,0.120741147927754,-0.0611475503696247,-0.119336089813047,-0.0597424922549175,-0.120741147927754
"PF3D7_1143200",NA,"DnaJ prot. put.",FALSE,0.895130873005719,-0.746013766177237,-0.119122951668118,0.268240058496599,-0.895130873005719,0.746013766177237,0.119122951668118,-0.268240058496599
"PF3D7_1143300","RPC40","DNA-directed RNA polymerases I and III subunit RPAC1 put.",FALSE,-0.31411254097606,-0.103383870769066,-0.285517059680983,-0.131979352064143,0.31411254097606,0.103383870769066,0.285517059680983,0.131979352064143
"PF3D7_1143400",NA,"translation initiation factor eIF-1A put.",FALSE,-0.0380549906219781,-0.224929048521775,-0.128656871893404,-0.134327167250349,0.0380549906219781,0.224929048521775,0.128656871893404,0.134327167250349
"PF3D7_1143500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.126632491868867,0.0760719598088875,0.253612592186878,-0.304173124246858,0.126632491868867,-0.0760719598088875,-0.253612592186878,0.304173124246858
"PF3D7_1143600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.163496423003319,0.0999064997677833,0.265968904683282,-0.0025659819121806,-0.163496423003319,-0.0999064997677833,-0.265968904683282,0.0025659819121806
"PF3D7_1143700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.389492052470913,-0.431505880478672,-0.305261946100605,-0.51573598684898,0.389492052470913,0.431505880478672,0.305261946100605,0.51573598684898
"PF3D7_1143800","CAP93","oocyst capsule prot. Cap93 put.",FALSE,-0.267292715733687,0.0977205939915004,-0.150485898056765,-0.019086223685422,0.267292715733687,-0.0977205939915004,0.150485898056765,0.019086223685422
"PF3D7_1143900",NA,"ATP-dependent (S)-NAD(P)H-hydrate dehydratase put.",FALSE,0.0158409612597931,-0.0439323887624968,0.0697297799801216,-0.0978212074828255,-0.0158409612597931,0.0439323887624968,-0.0697297799801216,0.0978212074828255
"PF3D7_1144000","RPS21","40S ribosomal prot. S21",FALSE,-0.164707687056159,0.231211686568938,0.0790629838101351,-0.0125589842973553,0.164707687056159,-0.231211686568938,-0.0790629838101351,0.0125589842973553
"PF3D7_1144100",NA,"mitochondrial large subunit ribosomal prot. put.",FALSE,0.128681990074173,-0.0963299384122556,-0.00937152740856715,0.0417235790704846,-0.128681990074173,0.0963299384122556,0.00937152740856715,-0.0417235790704846
"PF3D7_1144200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.35742395527804,-0.0414004111517324,0.0543432158020042,0.261680328324304,-0.35742395527804,0.0414004111517324,-0.0543432158020042,-0.261680328324304
"PF3D7_1144300","RPL41","60S ribosomal prot. L41",FALSE,-0.0404557880693652,0.272367301151938,0.170717302513596,0.0611942105689771,0.0404557880693652,-0.272367301151938,-0.170717302513596,-0.0611942105689771
"PF3D7_1144400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.573769514198528,0.0478228980882415,0.316252661667051,0.305339750619719,-0.573769514198528,-0.0478228980882415,-0.316252661667051,-0.305339750619719
"PF3D7_1144500","AOS1","SUMO-activating enzyme subunit 1",FALSE,0.0669227051513286,-0.093869127380462,0.0170318089125182,-0.0439782311416516,-0.0669227051513286,0.093869127380462,-0.0170318089125182,0.0439782311416516
"PF3D7_1144600","TFG2","transcription initiation factor IIF subunit beta put.",FALSE,0.0333239937747838,-0.0779828278470977,0.0415807900105801,-0.0862396240828939,-0.0333239937747838,0.0779828278470977,-0.0415807900105801,0.0862396240828939
"PF3D7_1144700","TIC20","apicoplast import prot. Tic20 put.",FALSE,0.0105178509787395,-0.0366908006733109,0.133390681330353,-0.159563631024924,-0.0105178509787395,0.0366908006733109,-0.133390681330353,0.159563631024924
"PF3D7_1144800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.491849785580904,0.145055097798727,0.390914453866328,0.245990429513303,-0.491849785580904,-0.145055097798727,-0.390914453866328,-0.245990429513303
"PF3D7_1144900","RAB6","ras-related prot. Rab-6",FALSE,-0.143872333881477,-0.273114973034627,-0.297171233594539,-0.119816073321564,0.143872333881477,0.273114973034627,0.297171233594539,0.119816073321564
"PF3D7_1145000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.196599559211071,0.328233953890228,0.424608950673652,0.100224562427647,-0.196599559211071,-0.328233953890228,-0.424608950673652,-0.100224562427647
"PF3D7_1145100","SEC21","coatomer subunit gamma put.",FALSE,0.0162542089934742,0.078016935892556,-0.0228200096913464,0.117091154577376,-0.0162542089934742,-0.078016935892556,0.0228200096913464,-0.117091154577376
"PF3D7_1145200",NA,"serine/threonine prot. kinase put.",FALSE,0.130355663494522,-0.0695929083109431,-0.109311642739214,0.170074397922793,-0.130355663494522,0.0695929083109431,0.109311642739214,-0.170074397922793
"PF3D7_1145300","CRIPT","cysteine-rich PDZ-binding prot. put.",FALSE,-0.110598619917587,-0.422074404897413,-0.489463581940326,-0.0432094428746748,0.110598619917587,0.422074404897413,0.489463581940326,0.0432094428746748
"PF3D7_1145400","DYN1","dynamin-like prot.",FALSE,0.000593914933196456,-0.109436654090589,-0.0112503762175707,-0.097592362939822,-0.000593914933196456,0.109436654090589,0.0112503762175707,0.097592362939822
"PF3D7_1145500","ABCB3","ABC transporter B family member 3 put.",FALSE,-0.105159460738451,-0.127802865788256,-0.121635379900313,-0.111326946626394,0.105159460738451,0.127802865788256,0.121635379900313,0.111326946626394
"PF3D7_1145600",NA,"TMEM65 domain-containing prot. put.",FALSE,0.1421431444897,-0.43139351047819,-0.202760973550024,-0.0864893924384665,-0.1421431444897,0.43139351047819,0.202760973550024,0.0864893924384665
"PF3D7_1145700",NA,"bicoid-interacting prot. BIN3 put.",FALSE,0.0953142113755731,-0.0455207419008313,0.0865828341202743,-0.0367893646455324,-0.0953142113755731,0.0455207419008313,-0.0865828341202743,0.0367893646455324
"PF3D7_1145800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.0454769415519857,-0.149616277971565,-0.0766002322621679,-0.0275391041574119,-0.0454769415519857,0.149616277971565,0.0766002322621679,0.0275391041574119
"PF3D7_1145900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.174233618733825,-0.249247685373445,-0.124036986543805,-0.299444317563465,0.174233618733825,0.249247685373445,0.124036986543805,0.299444317563465
"PF3D7_1146000","RSA4","ribosome assembly prot. 4 put.",FALSE,0.118431856691091,0.155490178871407,0.114253188446789,0.15966884711571,-0.118431856691091,-0.155490178871407,-0.114253188446789,-0.15966884711571
"PF3D7_1146100",NA,"cvd. prot. ukwn. func.",FALSE,0.507063094151623,0.324510307553502,0.323169105936751,0.508404295768375,-0.507063094151623,-0.324510307553502,-0.323169105936751,-0.508404295768375
"PF3D7_1146200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.216128151517532,-0.080282740122533,-0.261935797282196,-0.0344750943578689,0.216128151517532,0.080282740122533,0.261935797282196,0.0344750943578689
"PF3D7_1146300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.0166600149070176,-0.028147414486521,0.0122187819386344,-0.0237061815181382,-0.0166600149070176,0.028147414486521,-0.0122187819386344,0.0237061815181382
"PF3D7_1146500","LRR10","leucine-rich repeat prot.",FALSE,-0.123061994763475,0.0242365562939275,-0.244026799797725,0.145201361328178,0.123061994763475,-0.0242365562939275,0.244026799797725,-0.145201361328178
"PF3D7_1146600","ORP1","oocyst rupture prot. 1 put.",FALSE,-0.146705792989487,-0.105736019252805,-0.131461602289289,-0.120980209953002,0.146705792989487,0.105736019252805,0.131461602289289,0.120980209953002
"PF3D7_1146700",NA,"kinesin-like prot. put.",FALSE,-0.300054090126745,-0.450614890658038,-0.422387702503873,-0.32828127828091,0.300054090126745,0.450614890658038,0.422387702503873,0.32828127828091
"PF3D7_1146800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.267505963704221,0.0996879337470185,0.312678011835942,0.0545158856152973,-0.267505963704221,-0.0996879337470185,-0.312678011835942,-0.0545158856152973
"PF3D7_1146900",NA,"prot. YIPF6 put.",FALSE,0.0894424366662537,-0.559955012735155,-0.222202013742254,-0.248310562326647,-0.0894424366662537,0.559955012735155,0.222202013742254,0.248310562326647
"PF3D7_1147000","SLARP","sporozoite and liver stage asparagine-rich prot.",FALSE,0.0783742924887651,-0.706838916294571,-0.221938934124705,-0.4065256896811,-0.0783742924887651,0.706838916294571,0.221938934124705,0.4065256896811
"PF3D7_1147100",NA,"dynein light chain put.",FALSE,-0.197175224988576,-0.204841244268872,-0.248179644333494,-0.153836824923954,0.197175224988576,0.204841244268872,0.248179644333494,0.153836824923954
"PF3D7_1147200",NA,"tubulin--tyrosine ligase put.",FALSE,0.0473787593794827,-0.0274233079023037,-0.0784629801296084,0.0984184316067868,-0.0473787593794827,0.0274233079023037,0.0784629801296084,-0.0984184316067868
"PF3D7_1147300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.0753875152899427,-0.0748236337576826,0.0201709238091126,-0.170382072856736,0.0753875152899427,0.0748236337576826,-0.0201709238091126,0.170382072856736
"PF3D7_1147400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.2709925666034,-0.423179301243208,-0.32890544806169,-0.365266419784917,0.2709925666034,0.423179301243208,0.32890544806169,0.365266419784917
"PF3D7_1147500","FTB","prot. farnesyltransferase subunit beta",FALSE,-0.0471519430515636,-0.187488511262876,-0.252135217873814,0.0174947635593737,0.0471519430515636,0.187488511262876,0.252135217873814,-0.0174947635593737
"PF3D7_1147600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.420387842277468,-0.0277975135737889,-0.196034581469142,-0.252150774382115,0.420387842277468,0.0277975135737889,0.196034581469142,0.252150774382115
"PF3D7_1147700",NA,"ATP synthase subunit delta mitochondrial put.",FALSE,-0.144315945174217,-0.260905696341232,-0.206696268183214,-0.198525373332234,0.144315945174217,0.260905696341232,0.206696268183214,0.198525373332234
"PF3D7_1147800","MAEBL","memb. associated erythrocyte binding-like prot.",FALSE,0.0402574110290768,-0.119539838398953,0.0135418832015117,-0.0928243105713882,-0.0402574110290768,0.119539838398953,-0.0135418832015117,0.0928243105713882
"PF3D7_1147900","PEX22","peroxisome assembly prot. 22 put.",FALSE,-0.210134591940457,-0.258197809556021,-0.357216695847948,-0.11111570564853,0.210134591940457,0.258197809556021,0.357216695847948,0.11111570564853
"PF3D7_1148000",NA,"serine/threonine prot. kinase put.",FALSE,-0.351181721445226,0.0870456230521419,0.13234920880587,-0.396485307198954,0.351181721445226,-0.0870456230521419,-0.13234920880587,0.396485307198954
"PF3D7_1148100",NA,"unspecified product",FALSE,-0.383645206588838,-0.389431717858631,-0.717264247723286,-0.0558126767241828,0.383645206588838,0.389431717858631,0.717264247723286,0.0558126767241828
"PF3D7_1148700","GEXP12","Pl. xptd. prot. (PHISTc) ukwn. func.",TRUE,-0.109101725388668,-0.228054321904252,-0.225248761614074,-0.111907285678846,0.109101725388668,0.228054321904252,0.225248761614074,0.111907285678846
"PF3D7_1148800",NA,"Pl. xptd. prot. (hyp11) ukwn. func.",FALSE,0.463834738877882,0.232847692968795,0.500575407189043,0.196107024657634,-0.463834738877882,-0.232847692968795,-0.500575407189043,-0.196107024657634
"PF3D7_1148900",NA,"Pl. xptd. prot. ukwn. func.",FALSE,-0.107433004642266,-0.470027354775725,-0.40657729490105,-0.17088306451694,0.107433004642266,0.470027354775725,0.40657729490105,0.17088306451694
"PF3D7_1149000","Pf332","antigen 332 DBL-like prot.",FALSE,-0.336820185900773,-0.170626069734059,-0.186525775155971,-0.320920480478861,0.336820185900773,0.170626069734059,0.186525775155971,0.320920480478861
"PF3D7_1149100",NA,"Pl. xptd. prot. ukwn. func.",FALSE,-0.257207615081423,-0.0112385226355558,0.0372038888863687,-0.305650026603348,0.257207615081423,0.0112385226355558,-0.0372038888863687,0.305650026603348
"PF3D7_1149200","RESA3","ring-infected erythrocyte surface antigen",TRUE,0.197259082297029,0.736784913691409,0.623275000491377,0.31076899549706,-0.197259082297029,-0.736784913691409,-0.623275000491377,-0.31076899549706
"PF3D7_1149300","FIKK11","serine/threonine prot. kinase FIKK family",TRUE,-0.203688340313857,0.0470441749517865,-0.00763399652012336,-0.149010168841948,0.203688340313857,-0.0470441749517865,0.00763399652012336,0.149010168841948
"PF3D7_1149400",NA,"Pl. xptd. prot. ukwn. func.",FALSE,0.595551960869065,0.253304708757621,0.346889157546487,0.501967512080199,-0.595551960869065,-0.253304708757621,-0.346889157546487,-0.501967512080199
"PF3D7_1149500","RESA2","ring-infected erythrocyte surface antigen 2 pseudo",TRUE,0.159319522881438,0.0405046166462194,0.112935040091378,0.0868890994362819,-0.159319522881438,-0.0405046166462194,-0.112935040091378,-0.0868890994362819
"PF3D7_1149600",NA,"DnaJ prot. put.",TRUE,-0.205457576400352,0.102701621205969,-0.0361898168509105,-0.0665661383434722,0.205457576400352,-0.102701621205969,0.0361898168509105,0.0665661383434722
"PF3D7_1149700",NA,"Pl. xptd. prot. (PHISTa) ukwn. func. fragment",TRUE,0.0849598014435193,-0.442648915863556,-0.592411565851236,0.234722451431199,-0.0849598014435193,0.442648915863556,0.592411565851236,-0.234722451431199
"PF3D7_1149800","RIF","rifin",TRUE,0.442571195025735,-0.257147115364096,0.162579739990946,0.0228443396706928,-0.442571195025735,0.257147115364096,-0.162579739990946,-0.0228443396706928
"PF3D7_1149900",NA,"stevor",TRUE,-1.45475229838759,-1.20902227250954,-1.86808179651123,-0.795692774385904,1.45475229838759,1.20902227250954,1.86808179651123,0.795692774385904
"PF3D7_1150000","RIF","rifin",TRUE,-0.0249960738018311,0.0372328021125344,-0.0571959142426148,0.0694326425533182,0.0249960738018311,-0.0372328021125344,0.0571959142426148,-0.0694326425533182
"PF3D7_1150100","RIF","rifin pseudo",FALSE,0.150576295507632,-0.0546861715677843,-0.000378754465655125,0.096268878405503,-0.150576295507632,0.0546861715677843,0.000378754465655125,-0.096268878405503
"PF3D7_1150200","RIF","rifin",TRUE,-0.248805514373553,-0.55821211811491,-0.258429187986073,-0.548588444502391,0.248805514373553,0.55821211811491,0.258429187986073,0.548588444502391
"PF3D7_1150300","RIF","rifin",TRUE,0.0771640143263043,0.14783783157433,0.140923299278237,0.0840785466223971,-0.0771640143263043,-0.14783783157433,-0.140923299278237,-0.0840785466223971
"PF3D7_1150400","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,-0.0366341983419005,-0.0579832761368989,-0.00584794291389023,-0.0887695315649097,0.0366341983419005,0.0579832761368989,0.00584794291389023,0.0887695315649097
"PF3D7_1200100","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,-0.650547403544084,-0.288532288901124,-0.397998654121426,-0.54108103832378,0.650547403544084,0.288532288901124,0.397998654121426,0.54108103832378
"PF3D7_1200200","RIF","rifin",TRUE,-1.35086105674551,-1.62769809765507,-1.82576823614336,-1.15279091825723,1.35086105674551,1.62769809765507,1.82576823614336,1.15279091825723
"PF3D7_1200300","RIF","rifin",TRUE,-1.24392570538183,-0.420344223030856,-0.475709570742344,-1.18856035767034,1.24392570538183,0.420344223030856,0.475709570742344,1.18856035767034
"PF3D7_1200400","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,-1.47378726180337,-0.231919932179882,-0.540664237504223,-1.16504295647903,1.47378726180337,0.231919932179882,0.540664237504223,1.16504295647903
"PF3D7_1200500","RIF","rifin",TRUE,0.572318749498105,0.424743311634538,0.122375229801035,0.874686831331607,-0.572318749498105,-0.424743311634538,-0.122375229801035,-0.874686831331607
"PF3D7_1200600","VAR2CSA","erythrocyte memb. prot. 1 PfEMP1",TRUE,5.85244821264038,3.51790453050024,4.7161641804678,4.65418856267282,-5.85244821264038,-3.51790453050024,-4.7161641804678,-4.65418856267282
"PF3D7_1200700","ACS7","acyl-CoA synthetase",TRUE,0.12745702708237,0.318145131350217,0.384811080650803,0.0607910777817826,-0.12745702708237,-0.318145131350217,-0.384811080650803,-0.0607910777817826
"PF3D7_1200800","FIKK12","serine/threonine prot. kinase FIKK family",TRUE,0.175617682015216,-0.180772690127491,-0.0885757448779375,0.0834207367656623,-0.175617682015216,0.180772690127491,0.0885757448779375,-0.0834207367656623
"PF3D7_1200900",NA,"Pl. xptd. prot. (PHISTc) ukwn. func.",TRUE,-0.417270493999167,-0.331079400816283,-0.638711797600457,-0.109638097214993,0.417270493999167,0.331079400816283,0.638711797600457,0.109638097214993
"PF3D7_1201000",NA,"Pl. xptd. prot. (PHISTb) ukwn. func.",TRUE,-0.0328376468455002,0.0429051816817253,-0.0427922410451233,0.0528597758813496,0.0328376468455002,-0.0429051816817253,0.0427922410451233,-0.0528597758813496
"PF3D7_1201100",NA,"RESA-like prot. with PHIST and DnaJ domains",TRUE,-0.235891613151555,-1.15201783364538,-1.47897928273021,0.0910698359332786,0.235891613151555,1.15201783364538,1.47897928273021,-0.0910698359332786
"PF3D7_1201200",NA,"Pl. xptd. prot. (PHISTa-like) ukwn. func.",FALSE,0.361855180438354,0.537664151606457,0.422952448659867,0.476566883384944,-0.361855180438354,-0.537664151606457,-0.422952448659867,-0.476566883384944
"PF3D7_1201300","LSAP1","liver stage associated prot. 1",FALSE,0.332607944667709,-0.0598253011252182,0.114245241309991,0.1585374022325,-0.332607944667709,0.0598253011252182,-0.114245241309991,-0.1585374022325
"PF3D7_1201400",NA,"Pl. xptd. prot. ukwn. func.",FALSE,0.582027577505647,0.400272817606938,0.646450471981155,0.335849923131431,-0.582027577505647,-0.400272817606938,-0.646450471981155,-0.335849923131431
"PF3D7_1201500",NA,"XPA binding prot. 1 put.",FALSE,-0.00843424576593693,0.0844747977878343,0.0605641936678147,0.0154763583540829,0.00843424576593693,-0.0844747977878343,-0.0605641936678147,-0.0154763583540829
"PF3D7_1201600","NEK3","NIMA related kinase 3",FALSE,0.317162817244419,0.260704448748724,0.387142284513873,0.190724981479271,-0.317162817244419,-0.260704448748724,-0.387142284513873,-0.190724981479271
"PF3D7_1201700",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,0.472868824536428,-0.0604917404040687,0.192900130692489,0.219476953439869,-0.472868824536428,0.0604917404040687,-0.192900130692489,-0.219476953439869
"PF3D7_1201800","COX19","cytochrome c oxidase assembly prot. COX19 put.",FALSE,-0.0882140616726803,-0.12776380813857,-0.0173275027868253,-0.198650367024425,0.0882140616726803,0.12776380813857,0.0173275027868253,0.198650367024425
"PF3D7_1201900",NA,"cvd. prot. ukwn. func.",FALSE,-0.0375921889559454,-0.068694077700556,-0.11844659515959,0.0121603285030886,0.0375921889559454,0.068694077700556,0.11844659515959,-0.0121603285030886
"PF3D7_1202000",NA,"ATP-dependent RNA helicase put.",FALSE,-0.137768696431684,-0.126818355224161,-0.179022188255125,-0.0855648634007208,0.137768696431684,0.126818355224161,0.179022188255125,0.0855648634007208
"PF3D7_1202100",NA,"SRAP domain-containing prot. put.",FALSE,0.312988716726897,0.041528685209016,0.169858455813631,0.184658946122282,-0.312988716726897,-0.041528685209016,-0.169858455813631,-0.184658946122282
"PF3D7_1202200","MPC","mitochondrial phosphate carrier prot.",FALSE,-0.25058132344644,-0.347625632967084,-0.365200212950104,-0.23300674346342,0.25058132344644,0.347625632967084,0.365200212950104,0.23300674346342
"PF3D7_1202300",NA,"dynein heavy chain put.",FALSE,0.373953539081037,0.424864777009449,0.543419635543249,0.255398680547238,-0.373953539081037,-0.424864777009449,-0.543419635543249,-0.255398680547238
"PF3D7_1202400","CYP26","peptidyl-prolyl cis-trans isomerase",FALSE,-0.240683860592895,-0.430722280763899,-0.34706405830701,-0.324342083049783,0.240683860592895,0.430722280763899,0.34706405830701,0.324342083049783
"PF3D7_1202500","TGS1","trimethylguanosine synthase put.",FALSE,0.0820780065963262,0.101100338804894,0.0626925375541032,0.120485807847117,-0.0820780065963262,-0.101100338804894,-0.0626925375541032,-0.120485807847117
"PF3D7_1202600",NA,"cvd. prot. ukwn. func.",FALSE,0.0339602366706089,-0.0398957811416539,-0.0365301820939824,0.0305946376229375,-0.0339602366706089,0.0398957811416539,0.0365301820939824,-0.0305946376229375
"PF3D7_1202700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.0357980164868687,0.12225215534385,0.0651260549477903,0.0929241168829288,-0.0357980164868687,-0.12225215534385,-0.0651260549477903,-0.0929241168829288
"PF3D7_1202800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.590772373570555,-0.392669923749702,-0.451616831339904,-0.531825465980354,0.590772373570555,0.392669923749702,0.451616831339904,0.531825465980354
"PF3D7_1202900","HMGB1","high mobility group prot. B1",FALSE,-0.256536929243263,-0.724858366752675,-0.511161514727249,-0.470233781268689,0.256536929243263,0.724858366752675,0.511161514727249,0.470233781268689
"PF3D7_1203000","ORC1","origin recognition complex subunit 1",FALSE,0.110105420266949,0.110364697858138,0.201079136102198,0.0193909820228885,-0.110105420266949,-0.110364697858138,-0.201079136102198,-0.0193909820228885
"PF3D7_1203100",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.0636791237872294,-0.000995576016307556,0.0576817187893837,0.00500182898153818,-0.0636791237872294,0.000995576016307556,-0.0576817187893837,-0.00500182898153818
